FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total ether balance,ERC20 total Ether sent contract,ERC20 min val rec
1,4824.67,356.27,10718.13,0,3,2,0.5,0.5618350000000001,0.520612,0.49,1.060974,0.775487,0.010861,0.0,1.337
1,0.0,0.0,8437.17,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,1,0,0.011231,0.011231,0.011231,0.0,0.0,0.0,0.011231014,0.0,0.0
1,508.52,984.54,5939.73,0,4,2,0.03,1.0,0.466,1.164716,1.164905,1.164811,0.000378,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,664.81,86.19,4235.43,0,24,3,0.0005,8.0,0.922184,0.383067,13.0,7.989789999999998,0.007417609,0.0,13.37
1,788.27,2371.02,195199.85,0,63,1,0.0,5.147288,1.24873,0.533139,30.02821,14.346119,-0.524473,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,61.42,184.25,0,3,0,0.620599,2.223596,1.497709,0.0,0.0,0.0,4.49312639,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,11054.59,7080.44,291896.23,0,9,14,0.5,3.5,1.081799,0.001049,4.705359,0.540425,0.009492002,0.0,0.0
1,989.68,178.47,5013.33,0,15,2,0.006135,6.2,0.789643,6.710012,6.711,6.710506,0.002911,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,806.63,2903.24,49678.4,0,12,2,0.0001,8.913642,1.142151,1.647288,8.913159,4.568097,0.002032,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1297.82,3672.33,90539.45,0,16,11,0.0004,8.383471,1.262807,0.0,16.647973999999998,1.4980209999999998,0.024985152,0.0,0.0
1,0.0,561.29,10664.6,0,18,0,0.0001,2.9,0.681454,0.0,0.0,0.0,12.94762532,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,93.49,8384.53,0,18,1,0.5160239999999999,70.97936999999997,9.342433,186.84833,186.84833,186.84833,0.000336,0.0,1.337
1,239.99,316.61,9028.53,0,27,2,0.035349,13.0,1.015021,13.702065,13.702548,13.702307,0.000966,0.0,0.0
1,0.0,79.53,2101.52,0,17,1,0.1399369999999999,3.49,0.791383,17.409571,17.409571,17.409571,0.0008609999999999,0.0,0.0
1,0.0,1403.03,145515.1,0,90,1,0.0,6.475719000000002,0.6285270000000001,64.728713,64.728713,64.728713,0.00961,0.0,0.0
1,0.0,896.64,47641.15,0,10,1,0.036364,2.0,0.644279,6.442345,6.442345,6.442345,0.000441,0.0,0.0
1,0.0,0.0,11438.12,0,1,1,0.1,0.1,0.1,0.096854,0.096854,0.096854,0.003145661,0.0,13.37
1,1387.23,2603.16,15961.58,0,4,4,0.5,3.524393,1.7511869999999998,0.389767,3.0,1.750704,0.001932099,0.0,1.337
1,9778.51,53326.3,625703.3,0,11,4,0.0001,0.101099,0.049627,0.00456,0.229926,0.133622,0.011407015,0.0,0.0
1,0.0,45.61,4447.47,0,23,1,1.3e-05,4.0,1.030246,24.725047,24.725047,24.725047,0.0008609999999999,0.0,0.0
1,2740.23,52.07,8428.97,0,4,3,0.1499349999999999,1.08,0.609984,0.113116,1.919,0.81315,0.00048534,0.0,0.0
1,0.0,23696.05,87410.45,0,2,1,0.7,1.0,0.85,1.6991599999999998,1.6991599999999998,1.6991599999999998,0.00084,0.0,13.37
1,268.02,650.78,6661.08,0,8,3,0.5,5.0,1.275121,1.0,5.47,3.823333,0.006089514,0.0,13.37
1,22850.64,0.0,91402.57,0,1,3,0.007498,0.007498,0.007498,0.0,0.005609,0.001402,0.001889681,0.0,250.0
1,0.0,95.27,6072.1,0,4,1,0.49,1.5,0.817445,3.265,3.265,3.265,0.0047802,0.0,13.37
1,0.0,111.98,65132.23,0,5,1,0.69,2.71,1.548,7.739139,7.739139,7.739139,0.0008609999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1517.75,0,1,1,0.52,0.52,0.52,0.519139,0.519139,0.519139,0.0008609999999999,0.0,1.337
1,981.06,112.64,4632.78,0,15,3,0.06,5.0,1.929674,4.944253,12.0,9.64751,0.002583,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,207.62,0,1,1,0.5,0.5,0.5,0.4991390000000001,0.4991390000000001,0.4991390000000001,0.0008609999999999,0.0,0.0
1,2338.15,131.65,5466.2,0,4,2,0.614708,7.994,3.262899,9.067396,10.508139,9.787768,0.001861,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,293.72,80677.6,0,19,1,0.001,5.0,0.942495,19.791527,19.791527,19.791527,0.0008609999999999,0.0,0.0
1,4561.15,402.4,10329.5,0,3,2,0.506652,10.0,5.168883999999999,7.5,8.0,7.75,0.006651973,0.0,0.0
1,1937.67,83.12,104727.88,0,130,42,0.0,17.1,0.507541,0.0,69.2,1.489972,0.044572277,0.0,0.0
1,10.83,45.26,1284.23,0,17,16,0.0074099999999999,39.8,6.1292620000000015,0.0,202.0,5.846967,-82.05861499,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,2906.7,156961.55,1,29,0,0.0,10.0,0.369741,0.0,0.0,0.0,19.9660347,0.0,0.0
1,0.0,25132.01,175924.08,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3304.42,4287.63,114590.23,0,3,8,0.0,0.5,0.106761,0.0,0.499,0.084539,-0.983544694,0.0,0.0
1,2013.15,137.55,91479.97,0,60,35,0.000197,39.9,0.945292,0.0,63.0,1.550852,-2.140942951,0.0,0.0
1,0.0,1001.16,173201.2,1,132,0,0.0,0.1,0.005325,0.0,0.0,0.0,0.921264754,0.0,0.0
1,0.0,222.61,2448.75,0,11,0,0.5,5.0,1.118801,0.0,0.0,0.0,12.30680948,0.0,0.0
1,0.0,0.0,8432.52,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,260.49,158.2,14169.92,0,24,28,0.096778,115.048865,10.25182,0.0,175.0,7.283266,0.035043687,0.0,0.0
1,0.0,24673.67,172715.68,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,28361.38,0,1,1,1118.880598,1118.880598,1118.880598,1118.879758,1118.879758,1118.879758,0.00084,0.0,13.37
1,246.68,238.4,17175.13,0,49,3,0.0,7.0,1.269785,3.19916,82.023354,22.905809,-0.19874,0.0,0.0
1,0.0,651.58,48423.68,0,15,1,0.01,1.247992,0.66297,12.370076,12.370076,12.370076,-1.09958,0.0,0.0
1,0.0,509.77,398790.1,0,15,1,0.0,4.399538,0.8295309999999999,15.76022,15.76022,15.76022,0.0008609999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,5265.52,990.64,17465.55,0,6,2,0.19,1.164,0.637864,1.689139,2.774187,2.231663,0.0017219999999999,0.0,0.0
1,2.63,12.99,46.85,0,1,1,0.01,0.1,0.046667,0.009958,0.099958,0.046632,0.000105,0.0,0.0
1,0.0,583.19,3499.17,0,6,0,0.1,7.199,2.604839,0.0,0.0,0.0,15.62903167,0.0,0.0
1,1525.53,34602.99,287502.62,0,7,7,0.005848,1.85,0.573327,0.0,3.441286,0.648474,0.047297362,0.0,0.0
1,2493.32,907.98,291819.95,0,69,86,0.00374,40.19783,2.210982,0.0,169.4,1.91317,-0.026496247,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,1,0,0.001719,0.001719,0.001719,0.0,0.0,0.0,0.00171924,0.0,13.37
1,0.0,0.0,13026.67,0,1,1,0.05,0.05,0.05,0.049139,0.049139,0.049139,0.0008609999999999,0.0,1.337
1,12.66,20.05,65.42,0,1,1,5.0,10.0,7.5,5.0,9.999,7.4995,0.001,0.0,0.0
1,5812.3,1501.31,35259.65,0,6,2,0.1,2.694659,0.956343,0.45,3.998812000000001,1.912203,0.001932,0.0,1.337
1,4079.03,62.36,299800.85,0,89,67,0.001025,85.228662,4.393417,0.0,429.5,5.978986,0.067828932,0.0,0.0
1,0.0,40081.2,200406.02,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,3.16,9749.0,0,2,1,0.001619,0.5,0.250809,0.500506,0.500506,0.500506,0.001113,0.0,1.337
1,0.0,0.0,1198.42,0,1,1,0.5,0.5,0.5,0.4996,0.4996,0.4996,0.0004,0.0,1.337
1,1294.01,21.93,2741.52,0,7,1,0.2,2.7,1.118571,3.3,4.529643,3.914821,0.000357,0.0,1.337
1,15857.93,40096.98,520356.37,0,9,5,0.00507,0.3234,0.071116,0.025199,0.331204,0.098816,0.288193238,0.0,2.0976060000000003
1,0.0,126.84,211969.08,0,22,1,0.032504,6.713586,1.07978,25.913848,25.913848,25.913848,0.0008609999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,196.08,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7252.2,152.57,16487.75,0,13,2,0.001027,1.0,0.590879,0.4991390000000001,7.18057,3.839855000000001,0.0017219999999999,0.0,1.337
1,172.66,426.74,158034.72,0,235,6,0.0,10.5,0.555887,0.0,16.4,3.429336,103.5420188,0.0,0.0
1,0.0,53.71,5752.8,0,38,1,0.002065,4.5,0.8618309999999999,34.371261,34.371261,34.371261,-0.75984754,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,1,0,10000.0,10000.0,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0
1,100484.26,7.5,317460.33,0,2001,2,0.0,1800.0,20.365085,488.0,20000.0,10162.66667,12991.45623,0.0,0.0
1,0.0,269.04,8050.05,0,17,1,0.0086,4.0,0.645325,10.969663,10.969663,10.969663,0.0008609999999999,0.0,1.337
1,370.37,646.91,6286.37,0,6,3,0.017433,1.647097,0.690279,0.489517,4.02815,1.840262,0.001449,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,4.99,152187.73,0,5,1,0.05,2.4385790000000003,0.8856860000000001,4.427571,4.427571,4.427571,0.0008609999999999,0.0,1.337
1,0.0,457.94,34678.98,0,3,1,0.258173,0.5,0.416058,1.247312,1.247312,1.247312,0.0008609999999999,0.0,13.37
1,0.0,64.21,7539.27,0,14,1,0.1,1.0,0.304558,4.567507,4.567507,4.567507,0.0008609999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,1096.05,5662.03,0,4,1,0.0163,1.055684,0.442996,1.7715009999999998,1.7715009999999998,1.7715009999999998,0.000483,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10379.44,2386.95,138043.28,0,10,1,0.010051,9.366395,1.6940380000000002,0.000382,9.366374,1.539952,0.0008988,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,81.55,3506.65,0,41,0,0.001174,19.49,1.835611,0.0,0.0,0.0,78.93126631,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1284.89,0.0,2569.78,0,1,2,0.25,0.25,0.25,0.016471,0.233192,0.124832,0.00033698,0.0,0.0
1,0.0,0.0,197.87,0,1,1,0.108738,0.108738,0.108738,0.108654,0.108654,0.108654,8.4e-05,0.0,1.337
1,1233.83,44109.31,409322.08,0,7,9,0.299139,10.805712,3.640335,0.014146,10.805229,3.275818,0.00483,0.0,13.37
1,0.0,49.87,2405.1,0,3,1,0.2,2.0,1.003333,3.009769,3.009769,3.009769,0.000231,0.0,0.0
1,4.58,107.14,2701.45,0,23,2,0.001305,10.0,1.254398,0.0081549999999999,17.17,6.271105,0.004428,0.0,0.0
1,2072.76,62.84,113251.82,0,105,42,0.002055,30.43,0.7879229999999999,0.0,95.7,1.882641,-1.463974514,0.0,0.0
1,0.0,0.0,0.0,0,1,0,0.001515,0.001515,0.001515,0.0,0.0,0.0,0.0015154729999999,0.0,1.337
1,215.78,195.83,2388.42,0,10,3,0.5,30.0,5.184213,1.0,30.209405,15.552351000000002,0.001155,0.0,302099.0
1,10158.66,315.98,32371.82,0,5,1,0.047377,1.0,0.474563,0.8460540000000001,1.0,0.948685,0.001323,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,8082.95,470959.07,0,12,1,0.002,0.57,0.052167,0.96879,0.96879,0.96879,-0.02979,0.0,13.37
1,0.0,830.36,12642.43,0,9,1,0.10042,1.5,0.748817,7.487685000000001,7.487685000000001,7.487685000000001,0.000483,0.0,13.37
1,5439.93,38812.09,358723.53,0,5,11,0.0002,8.2,2.146776,0.0,6.0,0.938243,0.015539953,0.0,1.051634
1,0.0,133.71,102408.72,0,14,1,0.0,2.5,0.757429,16.663061,16.663061,16.663061,0.000377992,0.0,0.0
1,0.0,35.28,42167.48,0,2,1,0.76,1.3,1.03,2.05979,2.05979,2.05979,0.00021,0.0,0.0
1,0.0,1349.11,40634.85,0,26,1,0.001255,7.0,0.743013,27.20013,27.20013,27.20013,-4.90972559,0.0,1.337
1,1175.92,733.46,4552.23,0,2,2,0.5,9.99,3.826667,0.48,10.998278,5.739139,0.0017219999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,141058.82,6431.22,346429.78,0,9,2,0.2,10.0,1.934,8.338509,11.0,9.669255,0.001491,0.0,0.0
1,0.0,0.0,401744.53,0,1,1,0.005,0.005,0.005,0.004874,0.004874,0.004874,0.000126,0.0,1.337
1,0.0,49447.52,197790.07,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,29004.93,174029.6,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,137.75,36431.38,0,7,1,0.2,3.3,1.240512,8.68272,8.68272,8.68272,0.0008609999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52129.22,263.83,111645.67,0,23,2,0.101,5.0,1.282949,15.0,20.920844,17.960422,0.0017219999999999,0.0,0.0
1,113.17,73.5,1622.78,0,14,2,0.1,14.653806,2.603297,1.261769,48.0,24.630885,0.200882,0.0,0.0
1,0.0,0.0,2171.17,0,1,1,0.386582,0.386582,0.386582,0.386456,0.386456,0.386456,0.000126,0.0,0.0
1,3478.1,3413.24,113869.17,0,10,13,0.1,2.1,0.703108,0.01738,1.089668,0.51752,0.010623402,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1088.27,0,1,1,0.504,0.504,0.504,0.50295,0.50295,0.50295,0.00105,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,29.17,3134.47,0,17,1,0.001524,1.225336,0.5308069999999999,10.615271,10.615271,10.615271,0.0008609999999999,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,81.98,491.85,0,6,0,0.02,1.25,0.640333,0.0,0.0,0.0,3.842,0.0,0.0
1,0.0,0.0,328.67,0,1,1,0.51,0.51,0.51,0.508614,0.508614,0.508614,0.001386,0.0,1.337
1,0.0,0.0,47344.63,0,1,1,0.3,0.3,0.3,0.299811,0.299811,0.299811,0.000189,0.0,2.141803
1,0.0,0.0,0.0,0,1,0,0.002969,0.002969,0.002969,0.0,0.0,0.0,0.002969,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,896.88,3019.17,0,2,1,0.033322,2.0,1.016661,2.032839,2.032839,2.032839,0.000483,0.0,13.37
1,2620.52,803.55,129766.87,0,15,44,0.047213,5.0,0.906458,0.004838,3.0,0.370357,0.020538005,0.0,7.77
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2811.51,837.98,9812.92,0,4,2,0.49,0.5,0.498,0.509034,1.98,1.244517,0.000966,0.0,13.37
1,0.0,37.12,148.5,0,4,0,0.00126,4.8,1.366138,0.0,0.0,0.0,5.46455232,0.0,99.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,285.4,475.24,7699.43,0,14,1,0.07854,6.654248,0.984639,6.0,8.765424000000001,7.382712,0.004158,0.0,13.37
1,0.0,794.52,28112.48,0,7,1,0.5,1.3,0.614286,4.29895,4.29895,4.29895,0.00105,0.0,1.337
1,0.0,579.02,35304.15,0,6,1,0.012537,0.865186,0.420595,2.523149,2.523149,2.523149,0.00042,0.0,0.0
1,699.73,2177.32,5754.1,0,2,2,0.1,0.5,0.3,0.099139,0.4991390000000001,0.299139,0.0017219999999999,0.0,0.0
1,0.0,70.69,25114.37,0,11,1,0.000436,5.0,1.228941,14.746427,14.746427,14.746427,0.0008609999999999,0.0,0.0
1,1023.44,830.44,10099.88,0,6,3,6.7e-05,8.99,1.668565,0.0012369999999999,9.289206,2.002042,0.001176,0.0,1.337
1,0.0,1313.79,11824.07,0,7,0,0.052829,1.0,0.577765,0.0,0.0,0.0,5.19988297,0.0,13.37
1,338.27,293.39,1556.7,0,3,1,0.17,0.989844,0.551238,0.6633859999999999,0.989361,0.8263739999999999,0.000966,0.0,13.37
1,0.0,0.0,3693.58,0,1,1,0.505131,0.505131,0.505131,0.504711,0.504711,0.504711,0.00042,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,364.59,18147.52,55900.9,0,2,3,0.428,0.615933,0.515456,0.12,0.5,0.385,0.00636874,0.0,0.0
1,3420.34,86.52,13854.4,0,2,4,0.313185,0.6,0.456593,0.09404,0.595701,0.227435,0.003444,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,633.99,20252.35,0,14,1,0.05,3.439512,0.863876,12.95772,12.95772,12.95772,0.00042,0.0,0.0
1,59907.17,870.4,134611.07,0,15,2,0.5,10.0,1.420172,0.999139,23.142071,12.070605,0.0017219999999999,0.0,0.0
1,1575.67,22.41,3241.0,0,4,2,0.001572,2.0,0.781998,0.001572,3.1258,1.563686,0.00062149,0.0,0.0
1,275.1,403.73,31887.32,0,32,23,0.001348,18.742823,2.069214,0.0,19.0,2.297727,0.291470768,0.0,0.0
1,0.0,0.0,697.63,0,1,1,0.1,0.1,0.1,0.099517,0.099517,0.099517,0.000483,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14160.17,0.0,42480.52,0,1,3,1.0,1.0,1.0,0.003152,0.595,0.332717,0.001848,0.0,13.37
1,42309.29,119.79,85576.9,0,8,2,0.003,8.0,1.257726,0.12735,9.93,5.028675,0.00446033,0.0,0.0
1,12446.09,373.55,164668.55,0,34,8,0.00105,11.26045,0.872825,0.031726,23.792455,3.027526,-0.544477,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34.17,300.78,1606.4,0,5,3,0.05,0.847937,0.239587,0.051,0.837937,0.395965,0.0100424,0.0,0.0
1,323.24,7713.19,40505.4,0,5,3,0.0,1.999895,0.460579,0.0,1.097482,0.382983,0.004995745,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,438.4,3767.08,13493.25,0,3,3,1.5,3.3,2.266667,0.00874,3.29979,1.359706,0.00147,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,448.9,0.0,2693.42,0,1,4,0.2,0.2,0.2,0.0,1.197914,0.199652,-0.997914228,0.0,0.0
1,49544.94,0.0,148634.82,0,1,3,0.2,0.2,0.2,0.008089,0.1403,0.065568,0.003297,0.0,0.0
1,0.0,498.62,4241.75,0,3,1,0.5,1.0,0.832733,2.496121,2.496121,2.496121,0.002079,0.0,0.0
1,0.0,39.4,17111.0,0,37,1,0.040913,5.0,0.833726,36.78353900000001,36.78353900000001,36.78353900000001,-0.09958,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,117.49,13302.7,0,2,1,0.009118,0.501,0.255059,0.509257,0.509257,0.509257,0.0008609999999999,0.0,0.0
1,0.0,29020.27,174121.62,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,128.96,1366.9,0,3,1,0.5,0.88,0.69,2.06,2.06,2.06,0.01,0.0,1.337
1,1021.58,218.76,12547.9,0,19,5,0.5,6.0,2.014076,0.05,36.4,5.03125,0.03151803,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1077.54,26257.62,0,8,1,0.5,2.2073,1.045678,8.364563,8.364563,8.364563,0.0008609999999999,0.0,0.0
1,8406.13,25.6,42209.88,0,6,4,0.2,1.016,0.430714,0.0,1.0,0.6,0.015,0.0,0.0
1,2039.54,159.79,6635.72,0,4,1,0.0,1.0,0.080707,0.5,0.78,0.64,0.01131662,0.0,0.0
1,19343.65,23241.62,514921.18,0,13,11,0.005,0.5,0.084967,0.04,0.502947,0.099147,0.01395438,0.0,100.0
1,110527.4,61.56,222162.87,0,14,2,0.001052,13.0,1.921199,9.56,25.0,17.28,0.02158744,0.0,0.0
1,0.0,114.0,13129.28,0,16,1,0.061379,9.6,1.377856,27.547129,27.547129,27.547129,0.01,0.0,0.0
1,0.0,303.83,1519.17,1,3,0,0.01,3.744508,0.810902,0.0,0.0,0.0,4.054507555,0.0,0.0
1,0.0,0.0,21377.32,0,1,1,1.00021,1.00021,1.00021,0.998131,0.998131,0.998131,0.002079,0.0,1.337
1,0.0,0.0,1915.23,0,1,1,0.1,0.1,0.1,0.09,0.09,0.09,0.01,0.0,1.337
1,718.2,0.0,62928.45,0,1,3,1.0,1.0,1.0,0.14,0.79979,0.424884,-0.699538,0.0,0.0
1,0.0,925.25,25710.23,0,2,1,0.188121,0.5,0.344061,0.687491,0.687491,0.687491,0.00063,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,190.2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2860.03,216675.57,0,2,1,0.5,1.0,0.75,1.499139,1.499139,1.499139,0.0008609999999999,0.0,1.337
1,1508.62,9624.71,63782.77,0,6,1,0.0,0.575937,0.346017,0.489895,0.5755170000000001,0.517367,0.00663,0.0,1.337
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,502.98,0.0,1005.95,0,1,2,1.987916,1.987916,1.987916,0.1441599999999999,1.8,0.97208,0.043756,0.0,0.0
1,0.0,83.89,1536.65,0,11,1,0.1,20.0,1.884143,26.37,26.37,26.37,0.008,0.0,0.0
1,0.0,26579.93,132918.1,0,5,1,0.046,0.1,0.0892,0.44,0.44,0.44,0.006,0.0,0.0
1,0.0,4781.26,492238.42,0,8,1,0.39,10.0,1.946861,15.5747,15.5747,15.5747,0.00018905,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37
1,119.98,1178.02,8966.02,0,7,3,0.001594,4.99003,1.0166959999999998,0.0,6.605614,1.269452,-0.49984,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1451.1,40279.75,0,2,1,0.3,3.1,1.7,3.3997900000000003,3.3997900000000003,3.3997900000000003,0.00021,0.0,0.0
1,403.83,317.49,6464.02,0,13,1,0.031811,3.0,1.102947,0.999139,4.949139,3.087391,0.004305,0.0,0.0
1,0.0,311.91,8641.98,0,9,1,0.07715,2.295124,0.819142,7.3712240000000016,7.3712240000000016,7.3712240000000016,0.00105,0.0,13.37
